steering,acceleration,sensor_hit_0,sensor_hit_1,sensor_hit_2,sensor_hit_3,sensor_hit_4,sensor_hit_5,sensor_hit_6,sensor_hit_7,sensor_hit_8,sensor_hit_distance_0,sensor_hit_distance_1,sensor_hit_distance_2,sensor_hit_distance_3,sensor_hit_distance_4,sensor_hit_distance_5,sensor_hit_distance_6,sensor_hit_distance_7,sensor_hit_distance_8,velocity
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.333525658,7.123063564,4.002202511,2.370079041,2.079277992,10,2.875680923,9.986494064
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.321112633,7.122014999,4.018745422,2.373867989,2.0798738,10,2.882985353,9.974202156
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.297534943,7.118400097,4.051503658,2.382657766,2.082818508,10,2.898409128,9.974202156
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.287038803,7.116522789,4.066464901,2.386874676,2.084451199,10,2.905600548,9.985420227
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.285951614,7.115588188,4.068288326,2.387944698,2.085386038,10,2.906903028,9.985420227
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.281460762,7.114041328,4.07500267,2.39039588,2.08686018,10,2.91055727,9.986861229
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.255185127,7.107417107,4.113978863,2.402809381,2.093055725,10,2.930363655,9.986861229
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.233710289,7.102037907,4.146537304,2.413108826,2.098185062,10,2.946834803,9.986861229
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.22854805,7.099181652,4.154893398,2.416904449,2.10101676,10,2.951949835,9.88285923
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.22462368,7.095796108,4.161587238,2.420799017,2.104402304,10,2.95670557,9.88285923
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.222707748,7.094151974,4.16485548,2.422693729,2.106046438,10,2.959022999,9.919344902
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.220775604,7.092505932,4.168147087,2.424593925,2.107692719,10,2.961350441,9.919344902
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219547272,7.09145689,4.170239925,2.425804615,2.10874176,10,2.962831497,9.961181641
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.21881485,7.09082365,4.171488762,2.426531553,2.109373808,10,2.963719368,9.961181641
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.218297958,7.090381145,4.172371864,2.427042961,2.109817505,10,2.964344978,9.987511635
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.218094826,7.090242863,4.172708035,2.42721343,2.109954596,10,2.9645648,9.987511635
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.217928886,7.090130806,4.172980785,2.42735219,2.110066175,10,2.964743376,9.987511635
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.218135834,7.090309143,4.17262888,2.427146912,2.1098876,10,2.964492798,9.990921021
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.218425751,7.090559483,4.172133923,2.42685914,2.109637976,10,2.96414113,9.990921021
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.218706131,7.090819359,4.17165041,2.426565647,2.109377623,10,2.963788033,9.98802948
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219150543,7.091239929,4.170881748,2.426094294,2.108956814,10,2.96322298,9.98802948
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219571114,7.091611862,4.170162678,2.42566967,2.108584881,10,2.962707758,9.991091728
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.220708847,7.09260273,4.16821909,2.424532175,2.107592821,10,2.961321115,9.899251938
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.221615791,7.093436241,4.166657925,2.423590183,2.106759071,10,2.960186005,9.899251938
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.19043541,7.086231709,4.215275764,2.438416004,2.113782644,10,2.984316349,9.937315941
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.168784142,7.080472946,4.250066757,2.449543715,2.119538069,9.998373032,3.001961708,9.967387199
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.164569855,7.076855659,4.257385254,2.453737259,2.123156548,9.99317646,3.007111788,9.967387199
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.161903381,7.07456398,4.262016773,2.456392527,2.125448465,9.989895821,3.010372162,9.987840652
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.159573555,7.072543144,4.266067028,2.458727837,2.127469301,9.987043381,3.0132339,9.987840652
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.157846451,7.071044922,4.269070148,2.460459232,2.128967524,9.984929085,3.015355349,9.987840652
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.156702042,7.07007885,4.271051407,2.461584091,2.129933596,9.983505249,3.016741514,9.987000465
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.155246735,7.06884861,4.273578644,2.463017225,2.131163836,9.981688499,3.018508434,9.987000465
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.154424667,7.068143845,4.275005341,2.463834286,2.131868601,9.980675697,3.019511938,9.990749359
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.153582573,7.06741333,4.276468277,2.464678288,2.132599115,9.979644775,3.020546198,9.990749359
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.161571503,7.069039345,4.263571739,2.460940123,2.130961895,9.994900703,3.014307976,9.980064392
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.189840317,7.075693607,4.218588352,2.447193384,2.124386311,10,2.991975546,9.980064392
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.205909729,7.08006382,4.193412304,2.439031363,2.120128155,10,2.979100466,9.982672691
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.210294724,7.083848,4.185926914,2.434678316,2.116345167,10,2.973783255,9.982672691
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.213432312,7.086554527,4.180574894,2.431565046,2.113638639,10,2.969980717,9.985271454
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.216032028,7.088846207,4.176126003,2.428944111,2.111345768,10,2.966794014,9.985271454
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.217993736,7.090577126,4.172766209,2.426964998,2.109614611,10,2.964387894,9.985271454
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219672203,7.092034817,4.169898987,2.425290823,2.108156204,10,2.962346554,9.99017334
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.221668243,7.093756199,4.166493416,2.423310041,2.106434822,10,2.959926844,9.99017334
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.222874641,7.094808102,4.164431572,2.422103643,2.105382919,10,2.958456755,9.98777771
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.22423172,7.096007824,4.162107944,2.420732975,2.104183197,10,2.956791401,9.98777771
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.220355034,7.095670223,4.167918682,2.422094107,2.104480028,10,2.959359646,9.983217239
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.194135666,7.089844227,4.208797932,2.434388161,2.110168695,10,2.979512215,9.983217239
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.174454689,7.085513115,4.240187168,2.443762779,2.114499092,10,2.994915962,9.983217239
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.171298981,7.082989693,4.245631218,2.446753025,2.117022514,10,2.998646259,9.979572296
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.165828705,7.078286648,4.255134583,2.452202559,2.121726513,9.994366646,3.005337477,9.988273621
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.163498878,7.076266766,4.259183407,2.454536438,2.123746395,9.991516113,3.008197546,9.988273621
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.161111832,7.074234486,4.263326168,2.456898451,2.125778675,9.988557816,3.011103868,9.987145424
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.159736633,7.073070049,4.265712261,2.458253622,2.126943111,9.98684597,3.012773752,9.990797997
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.158906937,7.072349072,4.267156601,2.459086895,2.127664089,9.985829353,3.013794422,9.990797997
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.156504631,7.071362972,4.271137238,2.460614443,2.128654957,9.981760979,3.016010046,9.983410835
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.129722595,7.064399719,4.315381527,2.474547386,2.135760546,9.932285309,3.038250208,9.983410835
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.108333588,7.058873177,4.351523399,2.485845804,2.141508341,9.892832756,3.056329966,9.983410835
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.101760864,7.055232525,4.36295557,2.490866184,2.145193338,9.882699966,3.063177586,9.980284691
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.096518517,7.050666809,4.372240543,2.496167183,2.149758816,9.876306534,3.069696188,9.980284691
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.105932236,7.051136494,4.356348038,2.492686033,2.149136543,9.89564991,3.062911987,9.968857765
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.130092621,7.054886818,4.316121578,2.481970072,2.14516902,9.942824364,3.04422617,9.968857765
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.156262398,7.059431553,4.273706913,2.470288515,2.140573978,9.993587494,3.024188519,9.990880013
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.207363129,7.069046497,4.194153309,2.447747469,2.131364822,10,2.986016989,9.990880013
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.240402222,7.074826717,4.145112991,2.434124231,2.126201153,10,2.962629557,9.948547363
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.259906769,7.074679375,4.118207455,2.429337263,2.126987696,10,2.95182991,9.948547363
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.275494576,7.074682236,4.097224712,2.425565243,2.127597809,10,2.943357944,9.98783493
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.276045799,7.075152874,4.096318245,2.425028801,2.127127409,10,2.942707062,9.98783493
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.27645874,7.075505733,4.095636845,2.424626112,2.126774549,10,2.942218065,9.98783493
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.255383492,7.070697784,4.125745296,2.433853865,2.130973816,10,2.957286358,9.986014366
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.223069191,7.062801361,4.173269749,2.448758841,2.138134241,10,2.981296539,9.977376938
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.220146179,7.060289383,4.178172588,2.451636076,2.140646458,10,2.984799385,9.977376938
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.224822044,7.06046629,4.171489716,2.450267792,2.140595675,10,2.981983185,9.96668911
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.253002167,7.06716013,4.130203724,2.43746233,2.134576321,10,2.961229324,9.96668911
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.274706841,7.074119091,4.098483086,2.426238298,2.12815547,10,2.944207191,9.98762989
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.279795647,7.078469276,4.090104103,2.421278477,2.123805761,10,2.938188314,9.98762989
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.295536041,7.084589958,4.067041397,2.41229701,2.118061066,10,2.925179243,9.986104965
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.327803612,7.095306396,4.021278858,2.395677328,2.108313084,10,2.900261641,9.986104965
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.346950531,7.102632999,3.994197845,2.385088921,2.101562262,10,2.884932995,9.97721386
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.354940414,7.109430313,3.981277704,2.377374411,2.094764948,10,2.875601768,9.97721386
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.361288071,7.114833355,3.971010208,2.371242523,2.089361906,10,2.868185282,9.983446121
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.369130135,7.121566772,3.958297968,2.363615513,2.082625151,10,2.858976364,9.983446121
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.367585182,7.124191284,3.958958864,2.361607075,2.07974267,10,2.857632637,9.977200508
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.342597961,7.120907784,3.991543293,2.369918585,2.081951618,10,2.872705698,9.977200508
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.320689201,7.1178298,4.020987988,2.37759757,2.084233522,10,2.886429071,9.988073349
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.268095016,7.108976364,4.095271587,2.398112297,2.09173584,10,2.9218297,9.988073349
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.231040955,7.102952003,4.150190353,2.413087606,2.09722352,10,2.947773218,9.988744736
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.16230011,7.092294693,4.25825119,2.442077398,2.10785985,9.972509384,2.998253345,9.988744736
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.109150887,7.084542751,4.347860813,2.465657711,2.116528034,9.868609428,3.03956008,9.988744736
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.075365067,7.082798958,4.407809258,2.478998423,2.119453669,9.799785614,3.065171957,9.939148903
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.035843849,7.08353281,4.481868267,2.49350071,2.120868206,9.717045784,3.095103502,9.939148903
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.019094467,7.086134434,4.514943123,2.498352766,2.119585037,9.679947853,3.107117176,9.981609344
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.006897926,7.09180975,4.540279388,2.49937892,2.115319967,9.649394989,3.114130974,9.981609344
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.001048088,7.094995499,4.552809238,2.499621868,2.11291194,9.634344101,3.117372274,9.962281227
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.002169609,7.095998764,4.550666332,2.498439312,2.111909866,9.635686874,3.11590004,9.962281227
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.002895355,7.096646786,4.549283028,2.497674942,2.111261845,9.636554718,3.114949226,9.982474327
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.001556396,7.095458508,4.551840782,2.49908042,2.112450361,9.634943008,3.116701365,9.982474327
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.000513077,7.09453249,4.553834438,2.500175476,2.113376141,9.633687973,3.118066788,9.982474327
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.997689724,7.092066765,4.559234142,2.50311017,2.115845203,9.630251884,3.121740103,9.985210419
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.994281292,7.089085102,4.56575489,2.5066576,2.118830919,9.626111031,3.126178265,9.895460129
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.990423679,7.085662842,4.573126793,2.510705471,2.122252464,9.621466637,3.131226301,9.895460129
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.987672329,7.083224773,4.578381538,2.513590574,2.124691248,9.618153572,3.134824753,9.936378479
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.983373165,7.079443932,4.586604118,2.518078566,2.128474712,9.612943649,3.140433788,9.936378479
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.980239391,7.07668972,4.592597485,2.52134943,2.131231785,9.609148026,3.144521475,9.936378479
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.976691723,7.073547363,4.599377155,2.525068521,2.134373903,9.604872704,3.149160862,9.979296684
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.972038269,7.069420338,4.608269691,2.529951096,2.138501406,9.599270821,3.155250072,9.979296684
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.982235909,7.069410324,4.587062836,2.525578499,2.137669325,9.620205879,3.146577597,9.982814789
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.001602173,7.070922375,4.547903061,2.516397238,2.134816885,9.658596992,3.129644156,9.982814789
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.024026871,7.073261738,4.503894329,2.505642653,2.131150723,9.702614784,3.110224485,9.990581512
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.065657616,7.078456402,4.425533295,2.485833168,2.124011517,9.783875465,3.075016499,9.990581512
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.098052025,7.082695007,4.367311001,2.47093749,2.118665218,9.847234726,3.048629761,9.967808723
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.119867325,7.085412025,4.32940197,2.461327791,2.115385532,9.890197754,3.031479836,9.967808723
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.136582375,7.08755064,4.30103159,2.454090118,2.112919092,9.923150063,3.018587351,9.967808723
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.168053627,7.092726231,4.248959541,2.439934731,2.107374668,9.984217644,2.994196177,9.991002083
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.221137047,7.101905823,4.165110111,2.416727066,2.098181963,10,2.95447731,9.991002083
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.246984482,7.106881142,4.125881195,2.40545392,2.093455791,10,2.935523272,9.972940445
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.27412796,7.112504482,4.085678577,2.393571615,2.08825469,10,2.915812731,9.972940445
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.286325455,7.117553234,4.06707859,2.386176586,2.083368301,10,2.905226707,9.98788166
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.276590347,7.118276596,4.080293655,2.38804841,2.082381725,10,2.910149336,9.975669861
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.241127968,7.111733913,4.132943153,2.403008223,2.088440657,10,2.935483217,9.984847069
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.238844872,7.109763622,4.136842728,2.405274868,2.090410948,10,2.938251972,9.984847069
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.237007141,7.108177662,4.139979362,2.407099724,2.091996908,10,2.940480709,9.984847069
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.236134529,7.10743475,4.141465664,2.407957315,2.09273982,10,2.941532135,9.985998154
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.235106468,7.106561184,4.143216133,2.40896678,2.093613386,10,2.942768574,9.985998154
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.219790459,7.102532387,4.166953564,2.416592836,2.097539186,10,2.954853058,9.988381386
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.189981461,7.094959259,4.214055538,2.431457996,2.105043173,10,2.978600502,9.988381386
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.18374157,7.094874859,4.223777294,2.433400631,2.10514307,10,2.982621908,9.951254845
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.186476707,7.097239017,4.219018936,2.430663824,2.102777719,10,2.97926569,9.951254845
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.187823296,7.098404408,4.216678143,2.429316282,2.101612329,10,2.977613449,9.988908768
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.189435005,7.09980154,4.213875294,2.427702427,2.10021615,10,2.975635052,9.988908768
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.19019413,7.100474834,4.212551117,2.426929235,2.099543095,10,2.974691629,9.896344185
0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.190929413,7.101145267,4.211263657,2.426164627,2.098871469,10,2.97376442,9.896344185
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191383362,7.101554394,4.21047163,2.425697088,2.098462343,10,2.973196745,9.940361023
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.19178009,7.10189867,4.209781647,2.425299883,2.098119259,10,2.972709417,9.940361023
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.1920681,7.102147579,4.209281445,2.425012589,2.09787035,10,2.972357035,9.980134964
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.192123413,7.102229595,4.209177017,2.424928904,2.097788334,10,2.972265005,9.980134964
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.19216156,7.102286816,4.209106922,2.424871683,2.097731113,10,2.972202539,9.980134964
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.192174911,7.102303982,4.209082127,2.424853563,2.097713947,10,2.972182035,9.991083145
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.192166328,7.102299213,4.209098339,2.424860239,2.097718716,10,2.972191572,9.988080978
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.191981316,7.102174282,4.209410667,2.425016165,2.097843647,10,2.972393274,9.988080978
